,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
29,0.29870129870129875,0.36363636363636365,0.0,0.3333333333333333,0.0,0.09700760808381603,1.0,0.0,1.0,0.9666666666666667,0.7272727272727273,0.03456689711264742,0.016129032258064516,0.0,0.0,1.0,0
30,0.2207792207792208,0.09090909090909091,0.5,0.3333333333333333,0.0,0.07347520563615566,0.0,0.0,0.0,0.7333333333333333,0.4545454545454546,0.050427002846685644,0.016129032258064516,0.0,0.0,1.0,0
31,0.40259740259740256,0.09090909090909091,0.5,0.3333333333333333,0.0,0.0929493581246709,1.0,0.0,1.0,0.4666666666666667,0.7272727272727273,0.010370069133794225,0.016129032258064516,0.0,0.0,1.0,0
32,0.2337662337662338,0.09090909090909091,1.0,0.3333333333333333,0.0,0.07426506636645908,1.0,0.0,1.0,0.3333333333333333,0.5454545454545454,0.03985359902399349,0.016129032258064516,0.0,0.0,1.0,0
33,0.3376623376623377,0.0,0.5,0.3333333333333333,0.0,0.07448295898171518,1.0,0.0,0.0,0.5666666666666667,0.7272727272727273,0.005490036600244001,0.0967741935483871,0.0,0.0,1.0,0
34,0.3636363636363637,0.6363636363636364,0.5,0.3333333333333333,0.0,0.07658925426252429,0.0,0.0,0.0,0.6333333333333333,0.09090909090909091,0.016470109800732005,0.016129032258064516,0.0,0.0,1.0,0
35,0.051948051948051965,0.7272727272727273,1.0,0.3333333333333333,0.0,0.10946380258929059,1.0,0.0,0.0,0.4666666666666667,0.7272727272727273,0.28060187067913783,0.0,0.0,0.0,1.0,0
36,0.2207792207792208,0.8181818181818182,0.5,0.3333333333333333,0.0,0.09520999400795309,1.0,0.0,0.0,0.16666666666666666,0.7272727272727273,0.03802358682391216,0.11290322580645161,0.0,0.0,1.0,0
37,0.44155844155844154,0.09090909090909091,0.5,0.0,0.0,0.07386559657182286,0.0,1.0,0.0,0.7666666666666666,0.4545454545454546,0.03334688897925986,0.016129032258064516,0.0,0.0,1.0,0
38,0.25974025974025977,0.9090909090909092,0.5,0.3333333333333333,0.0,0.0728033700724493,0.0,0.0,0.0,0.7666666666666666,0.4545454545454546,0.03416022773485156,0.016129032258064516,0.0,0.0,1.0,0
39,0.27272727272727276,0.6363636363636364,0.5,0.3333333333333333,0.0,0.07911317705590762,1.0,0.0,1.0,0.9,0.7272727272727273,0.08723058153721025,0.14516129032258063,0.0,0.0,1.0,0
40,0.15584415584415584,0.8181818181818182,1.0,0.3333333333333333,0.0,0.08755651589708206,1.0,0.0,0.0,0.8,0.4545454545454546,0.018300122000813338,0.03225806451612903,0.0,0.0,1.0,0
41,0.28571428571428575,0.8181818181818182,0.5,0.3333333333333333,0.0,0.07490966535325841,0.0,0.0,0.0,0.9333333333333333,0.36363636363636365,0.07442049613664091,0.0,0.0,0.0,1.0,0
42,0.4805194805194805,0.6363636363636364,0.5,0.3333333333333333,0.0,0.07367494053347376,0.0,0.0,0.5,0.9666666666666667,0.4545454545454546,0.06913379422529484,0.016129032258064516,0.0,0.0,1.0,0
43,0.4805194805194805,0.8181818181818182,0.5,0.3333333333333333,0.0,0.0819185444773301,1.0,1.0,1.0,0.8666666666666667,0.7272727272727273,0.04554697031313542,0.0,0.0,0.0,1.0,0
44,0.3896103896103896,0.09090909090909091,1.0,0.0,0.0,0.07965790859404791,1.0,0.0,0.0,0.9333333333333333,0.4545454545454546,0.013216754778365189,0.016129032258064516,0.0,0.0,1.0,0
45,0.25974025974025977,0.18181818181818182,0.5,0.3333333333333333,0.0,0.07287600094420134,0.0,0.0,1.0,0.36666666666666664,0.5454545454545454,0.06893045953639691,0.03225806451612903,0.0,0.0,1.0,0
46,0.42857142857142855,0.8181818181818182,0.5,0.6666666666666666,0.0,0.0728033700724493,1.0,0.0,1.0,0.5,0.7272727272727273,0.06710044733631558,0.2903225806451613,0.0,0.0,1.0,0
47,0.15584415584415584,0.8181818181818182,1.0,0.6666666666666666,0.0,0.07342981134131063,0.0,0.0,0.0,0.6666666666666666,0.09090909090909091,0.061000406669377796,0.0,0.0,0.0,1.0,0
48,0.3376623376623377,0.8181818181818182,0.5,0.3333333333333333,0.0,0.07764240190292884,0.0,0.0,1.0,0.13333333333333333,0.5454545454545454,0.015046766978446523,0.0,0.0,0.0,1.0,0
49,0.15584415584415584,0.9090909090909092,1.0,0.6666666666666666,0.0,0.08332576761752583,0.0,0.0,0.0,0.36666666666666664,0.09090909090909091,0.01931679544530297,0.0,0.07912844036697247,0.0036363636363636364,0.6666666666666666,0
50,0.4805194805194805,0.8181818181818182,0.5,0.3333333333333333,0.0,0.10191927078604762,0.0,0.0,0.0,0.9,0.09090909090909091,0.01728344855632371,0.1774193548387097,0.0,0.0,1.0,0
51,0.2337662337662338,0.8181818181818182,0.0,0.3333333333333333,0.0,0.07649846567283425,0.0,0.0,0.0,0.6666666666666666,0.8181818181818182,0.019926799511996746,0.0,0.0,0.0,1.0,0
52,0.24675324675324678,0.09090909090909091,1.0,0.0,0.0,0.0756632106476858,0.0,0.0,0.0,0.6333333333333333,0.8181818181818182,0.07157381049206994,0.0,0.0,0.0,1.0,0
53,0.4805194805194805,0.2727272727272727,0.5,0.0,0.0,0.07283968550832533,0.0,0.0,0.0,0.6666666666666666,0.8181818181818182,0.01728344855632371,0.03225806451612903,0.0,0.0,1.0,0
54,0.2337662337662338,0.0,0.5,1.0,0.0,0.0938935594574474,0.0,0.0,0.0,0.6,0.8181818181818182,0.022570150467669785,0.0,0.0,0.0,1.0,0
55,0.24675324675324678,0.18181818181818182,0.5,0.3333333333333333,0.0,0.07312113013636447,1.0,1.0,1.0,0.8666666666666667,0.7272727272727273,0.014843432289548597,0.08064516129032258,0.0,0.0,1.0,0
56,0.3896103896103896,0.6363636363636364,0.5,0.3333333333333333,0.0,0.07578123581428287,0.0,0.0,1.0,0.16666666666666666,0.5454545454545454,0.038430256201708014,0.0,0.0,0.0,1.0,0
57,0.16883116883116883,0.8181818181818182,1.0,0.6666666666666666,0.0,0.09577288326403138,1.0,0.0,0.0,0.5,0.0,0.012200081333875559,0.0,0.39334862385321107,0.0036363636363636364,0.0,0
58,0.18181818181818182,0.36363636363636365,0.5,0.6666666666666666,0.0,0.10738474388538849,1.0,0.0,1.0,0.8666666666666667,0.7272727272727273,0.010166734444896299,0.06451612903225806,0.0,0.0,1.0,0
59,0.4805194805194805,0.8181818181818182,0.5,0.3333333333333333,0.0,0.09380277086775735,1.0,0.0,1.0,0.26666666666666666,0.7272727272727273,0.11203741358275722,0.016129032258064516,0.0,0.0,1.0,0
60,0.45454545454545453,0.9090909090909092,0.5,0.6666666666666666,0.0,0.07498229622501044,0.0,0.0,0.0,0.9333333333333333,0.09090909090909091,0.021553477023180154,0.03225806451612903,0.0,0.0,1.0,0
61,0.29870129870129875,0.8181818181818182,0.5,0.3333333333333333,0.0,0.0728033700724493,0.0,0.0,0.0,0.6333333333333333,0.09090909090909091,0.022976819845465637,0.03225806451612903,0.0,0.0,1.0,0
62,0.3376623376623377,0.8181818181818182,0.5,0.3333333333333333,0.0,0.09986744865905253,1.0,1.0,0.0,0.3,0.2727272727272727,0.023993493289955266,0.016129032258064516,0.0,0.0,1.0,0
63,0.3636363636363637,0.36363636363636365,0.5,0.6666666666666666,0.0,0.10108401576089918,0.0,0.0,0.0,0.5666666666666667,0.09090909090909091,0.027246848312322082,0.016129032258064516,0.0,0.0,1.0,0
64,0.40259740259740256,0.09090909090909091,0.0,0.0,0.0,0.07746990358251776,0.0,0.0,0.0,0.5333333333333333,0.8181818181818182,0.04493696624644164,0.0,0.0,0.0,1.0,0
65,0.4675324675324675,0.09090909090909091,0.5,0.0,0.0,0.0756722895066548,1.0,0.0,0.0,0.43333333333333335,0.7272727272727273,0.048800325335502236,0.0,0.0,0.0,1.0,0
66,0.15584415584415584,0.0,1.0,0.3333333333333333,0.0,0.07380204455903983,0.0,0.0,0.0,0.9,0.4545454545454546,0.02684017893452623,0.04838709677419355,0.0,0.0,1.0,0
67,0.16883116883116883,0.8181818181818182,0.0,0.3333333333333333,0.0,0.07523650427614258,0.0,0.0,1.0,0.5,0.7272727272727273,0.023993493289955266,0.016129032258064516,0.0,0.0,1.0,0
68,0.40259740259740256,0.09090909090909091,0.5,0.0,0.0,0.07282152779038731,1.0,0.0,1.0,0.6333333333333333,0.5454545454545454,0.0032533550223668157,0.3064516129032258,0.0,0.0,1.0,0
69,0.15584415584415584,0.18181818181818182,1.0,0.6666666666666666,0.0,0.072231401957402,1.0,0.0,1.0,0.06666666666666667,0.5454545454545454,0.01911346075640504,0.0,0.0,0.0,1.0,0
70,0.29870129870129875,0.8181818181818182,0.5,0.3333333333333333,0.0,0.07382020227697783,1.0,0.0,0.0,0.5333333333333333,0.8181818181818182,0.219804798698658,0.0,0.15137614678899083,0.0036363636363636364,0.0,0
71,0.16883116883116883,0.09090909090909091,0.5,0.3333333333333333,0.0,0.07549979118624373,1.0,0.0,1.0,0.36666666666666664,0.7272727272727273,0.09760065067100447,0.0,0.0,0.0,1.0,0
72,0.14285714285714285,0.09090909090909091,0.5,0.0,0.0,0.07922212336353568,0.0,0.0,0.0,0.2,0.4545454545454546,0.04270028466856446,0.0,0.0,0.0,1.0,0
73,0.3896103896103896,0.8181818181818182,0.5,0.3333333333333333,0.0,0.2861111615492165,0.0,0.0,0.0,0.7,0.09090909090909091,0.012810085400569337,0.11290322580645161,0.0,0.0,1.0,0
74,0.10389610389610388,0.36363636363636365,1.0,0.6666666666666666,0.0,0.08436983639896138,1.0,0.0,0.0,0.26666666666666666,0.6363636363636364,0.020536803578690525,0.0,0.0,0.0,1.0,0
75,0.3896103896103896,0.6363636363636364,0.5,0.3333333333333333,0.0,0.07749714015942477,0.0,0.0,0.0,0.43333333333333335,0.36363636363636365,0.05551037006913379,0.0,0.0,0.0,1.0,0
76,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.11113431263958747,0.0,0.0,1.0,0.26666666666666666,0.5454545454545454,0.02277348515656771,0.0,0.0,0.0,1.0,0
77,0.2207792207792208,0.09090909090909091,1.0,0.3333333333333333,0.0,0.07532729286583263,0.0,0.0,0.0,0.03333333333333333,0.2727272727272727,0.012200081333875559,0.0,0.0,0.0,1.0,0
78,0.18181818181818182,0.8181818181818182,0.5,0.6666666666666666,0.0,0.0773427995569517,0.0,0.0,0.0,0.16666666666666666,0.09090909090909091,0.02135014233428223,0.08064516129032258,0.0,0.0,1.0,0
79,0.5454545454545454,0.09090909090909091,0.5,0.3333333333333333,0.0,0.07962159315817188,1.0,0.0,1.0,0.43333333333333335,0.7272727272727273,0.02338348922326149,0.03225806451612903,0.0,0.0,1.0,0
80,0.29870129870129875,0.09090909090909091,0.5,0.0,0.0,0.07192272075245584,1.0,0.0,1.0,0.23333333333333334,0.7272727272727273,0.052867019113460756,0.06451612903225806,0.0,0.0,1.0,0
81,0.2337662337662338,0.36363636363636365,0.5,0.6666666666666666,0.0,0.07372033482831879,1.0,1.0,1.0,0.13333333333333333,0.7272727272727273,0.08662057747051646,0.0,0.0,0.0,1.0,0
82,0.16883116883116883,0.36363636363636365,1.0,0.6666666666666666,0.0,0.16022370308499628,0.0,0.0,0.0,0.2,0.9090909090909092,0.036600244001626675,0.016129032258064516,0.11123853211009174,0.007272727272727273,0.0,0
83,0.11688311688311687,0.09090909090909091,0.5,0.0,0.0,0.0728124489314183,1.0,0.0,0.0,0.13333333333333333,0.7272727272727273,0.009963399755998373,0.016129032258064516,0.0,0.0,1.0,0
84,0.19480519480519481,0.0,1.0,0.3333333333333333,0.0,0.08388865687360414,1.0,0.0,1.0,0.7333333333333333,0.7272727272727273,0.049816998779991864,0.0,0.0,0.0,1.0,0
85,0.3376623376623377,0.2727272727272727,0.5,0.0,0.0,0.07364770395656675,0.0,0.0,0.0,0.36666666666666664,0.09090909090909091,0.033143554290361935,0.016129032258064516,0.0,0.0,1.0,0
86,0.5974025974025974,0.09090909090909091,0.5,0.0,0.0,0.0900895175494344,0.0,0.0,0.5,0.36666666666666664,0.09090909090909091,0.013623424156161041,0.016129032258064516,0.0,0.0,1.0,0
87,0.24675324675324678,0.0,1.0,0.6666666666666666,0.0,0.0728033700724493,1.0,0.0,0.0,0.13333333333333333,0.7272727272727273,0.06954046360309069,0.016129032258064516,0.0,0.0,1.0,0
88,0.10389610389610388,0.7272727272727273,1.0,0.6666666666666666,0.0,0.07862291867158136,1.0,0.0,0.0,0.4666666666666667,0.7272727272727273,0.011183407889385929,0.0,0.42316513761467894,0.0036363636363636364,0.0,0
89,0.5324675324675325,0.4545454545454546,0.5,0.3333333333333333,0.0,0.0849781199498847,0.0,0.0,0.0,0.8666666666666667,0.09090909090909091,0.0313135420902806,0.016129032258064516,0.11238532110091742,0.0036363636363636364,0.3333333333333333,0
90,0.09090909090909088,0.6363636363636364,1.0,0.3333333333333333,0.0,0.07785121565921596,1.0,1.0,1.0,0.1,0.5454545454545454,0.07340382269215127,0.0,0.0,0.0,1.0,0
91,0.28571428571428575,0.09090909090909091,0.5,0.3333333333333333,1.0,0.0749005864942894,1.0,0.0,0.0,0.03333333333333333,0.2727272727272727,0.014030093533956893,0.03225806451612903,0.0,0.0,1.0,0
92,0.18181818181818182,0.09090909090909091,0.5,0.3333333333333333,0.0,0.07303034154667443,1.0,0.0,0.0,0.16666666666666666,0.7272727272727273,0.0056933712891419274,0.016129032258064516,0.39678899082568814,0.01090909090909091,0.3333333333333333,0
93,0.3896103896103896,0.36363636363636365,0.5,0.6666666666666666,0.0,0.11085286801154831,0.0,0.0,1.0,0.6666666666666666,0.7272727272727273,0.07381049206994714,0.08064516129032258,0.0,0.0,1.0,0
94,0.29870129870129875,0.09090909090909091,1.0,0.3333333333333333,0.0,0.06981642547164674,0.0,1.0,0.0,0.23333333333333334,0.4545454545454546,0.08662057747051646,0.03225806451612903,0.0,0.0,1.0,0
95,0.2077922077922078,0.0,0.5,0.3333333333333333,0.0,0.06997076607411981,1.0,0.0,1.0,0.26666666666666666,0.7272727272727273,0.04717364782431883,0.0,0.0,0.0,1.0,0
96,0.18181818181818182,0.09090909090909091,0.5,0.3333333333333333,0.0,0.07570860494253083,1.0,0.0,1.0,0.16666666666666666,0.7272727272727273,0.04026026840178935,0.016129032258064516,0.0,0.0,1.0,0
97,0.18181818181818182,0.8181818181818182,0.5,0.3333333333333333,0.0,0.07862291867158136,1.0,0.0,1.0,0.6666666666666666,0.7272727272727273,0.06832045546970313,0.0,0.0,0.0,1.0,0
98,0.2207792207792208,0.8181818181818182,0.5,0.3333333333333333,0.0,0.07619886332685709,1.0,1.0,0.5,0.2,0.09090909090909091,0.014640097600650671,0.06451612903225806,0.0,0.0,1.0,0
99,0.3376623376623377,0.09090909090909091,0.5,0.3333333333333333,0.0,0.0735750730848147,1.0,0.0,1.0,0.26666666666666666,0.7272727272727273,0.023586823912159414,0.016129032258064516,0.0,0.0,1.0,0
100,0.45454545454545453,0.6363636363636364,0.5,0.3333333333333333,0.0,0.0728033700724493,1.0,0.0,0.0,0.5333333333333333,0.4545454545454546,0.03802358682391216,0.0,0.0,0.0,1.0,0
101,0.2077922077922078,0.8181818181818182,0.5,0.6666666666666666,0.0,0.17949812067619342,1.0,0.0,0.0,0.4666666666666667,0.7272727272727273,0.03029686864579097,0.0967741935483871,0.0,0.0,1.0,0
102,0.5064935064935066,0.4545454545454546,0.5,0.0,0.0,0.07269442376482124,0.0,1.0,0.0,0.36666666666666664,0.09090909090909091,0.016266775111834077,0.11290322580645161,0.0,0.0,1.0,0
103,0.41558441558441556,0.0,1.0,0.3333333333333333,0.0,0.0847693061935976,0.0,1.0,1.0,0.7666666666666666,0.5454545454545454,0.029686864579097194,0.03225806451612903,0.0,0.0,1.0,0
104,0.19480519480519481,0.8181818181818182,0.5,0.3333333333333333,0.0,0.0840066820402012,0.0,0.0,0.0,0.6,0.8181818181818182,0.022163481089873933,0.0,0.01261467889908257,0.0036363636363636364,0.0,0
105,0.3636363636363637,0.8181818181818182,1.0,0.3333333333333333,0.0,0.07445572240480818,0.0,0.0,0.0,0.6,0.09090909090909091,0.032533550223668155,0.04838709677419355,0.0,0.0,1.0,0
106,0.14285714285714285,0.09090909090909091,1.0,0.3333333333333333,0.0,0.0748733499173824,0.0,0.0,0.0,0.13333333333333333,0.2727272727272727,0.07218381455876373,0.0,0.0,0.0,1.0,0
107,0.18181818181818182,0.09090909090909091,0.5,0.3333333333333333,0.0,0.10154703756831843,1.0,0.0,0.0,0.6333333333333333,0.8181818181818182,0.08499389995933306,0.03225806451612903,0.0,0.0,1.0,0
108,0.24675324675324678,0.8181818181818182,0.5,0.3333333333333333,0.0,0.08297169211773466,1.0,0.0,1.0,0.9666666666666667,0.7272727272727273,0.020943472956486377,0.06451612903225806,0.0,0.0,1.0,0
109,0.09090909090909088,0.6363636363636364,1.0,0.3333333333333333,0.0,0.07627149419860912,1.0,0.0,1.0,0.4,0.7272727272727273,0.07970719804798698,0.0,0.0,0.0,1.0,0
110,0.18181818181818182,0.36363636363636365,1.0,0.6666666666666666,0.0,0.08750204274326803,0.0,0.0,0.0,0.5333333333333333,0.6363636363636364,0.03741358275721838,0.0,0.3692660550458716,0.007272727272727273,0.6666666666666666,0
111,0.4935064935064935,0.36363636363636365,0.5,0.6666666666666666,0.0,0.07884081128683748,0.0,0.0,0.0,0.9333333333333333,0.09090909090909091,0.005083367222448149,0.1774193548387097,0.0,0.0,1.0,0
112,0.24675324675324678,0.09090909090909091,0.5,0.0,0.0,0.07875002269714743,1.0,0.0,0.0,0.13333333333333333,0.2727272727272727,0.0258235054900366,0.016129032258064516,0.29701834862385323,0.014545454545454545,0.0,0
113,0.09090909090909088,0.09090909090909091,1.0,0.3333333333333333,0.0,0.08109236831115066,1.0,0.0,0.0,0.2,0.4545454545454546,0.022976819845465637,0.04838709677419355,0.0,0.0,1.0,0
114,0.2207792207792208,0.09090909090909091,0.0,0.6666666666666666,0.0,0.10500608283550925,1.0,0.0,0.0,0.6,0.8181818181818182,0.05876372509150061,0.0,0.0,0.0,1.0,0
115,0.25974025974025977,0.09090909090909091,0.5,1.0,0.0,0.08166433642619797,1.0,0.0,1.0,0.9333333333333333,0.7272727272727273,0.06466043106954046,0.016129032258064516,0.0,0.0,1.0,0
116,0.45454545454545453,0.09090909090909091,0.5,0.0,0.0,0.0701341855355619,1.0,1.0,0.0,1.0,0.4545454545454546,0.0020333468889792597,0.33870967741935487,0.0,0.0,1.0,0
117,0.4675324675324675,0.5454545454545454,0.5,0.3333333333333333,0.0,0.07464637844315727,1.0,0.0,0.5,0.2,0.4545454545454546,0.04839365595770639,0.11290322580645161,0.0,0.0,1.0,0
118,0.5324675324675325,0.4545454545454546,0.5,0.3333333333333333,0.0,0.09564577923846532,1.0,1.0,1.0,0.43333333333333335,0.7272727272727273,0.057340382269215125,0.0,0.0,0.0,1.0,0
119,0.10389610389610388,0.09090909090909091,0.5,0.0,0.0,0.07965790859404791,1.0,0.0,1.0,0.9,0.7272727272727273,0.012403416022773485,0.0,0.0,0.0,1.0,0
120,0.6493506493506493,0.4545454545454546,0.5,0.0,0.0,0.09457447388012276,0.0,0.0,0.0,0.23333333333333334,0.9090909090909092,0.07157381049206994,0.0,0.0,0.0,1.0,0
121,0.3896103896103896,0.36363636363636365,0.5,0.3333333333333333,0.0,0.17399633214097654,0.0,0.0,1.0,0.16666666666666666,0.5454545454545454,0.027653517690117934,0.0,0.0,0.0,1.0,0
122,0.2077922077922078,0.9090909090909092,0.0,0.6666666666666666,1.0,0.07348428449512466,1.0,0.0,1.0,0.03333333333333333,0.5454545454545454,0.0063033753558357055,0.03225806451612903,0.0,0.0,1.0,0
123,0.18181818181818182,0.09090909090909091,1.0,0.3333333333333333,0.0,0.0963811668149547,1.0,0.0,0.0,0.4666666666666667,0.7272727272727273,0.04737698251321675,0.0,0.42316513761467894,0.0036363636363636364,0.0,0
124,0.25974025974025977,0.0,0.5,0.3333333333333333,0.0,0.07586294554500392,0.0,0.0,0.0,0.9,0.4545454545454546,0.1268808458723058,0.04838709677419355,0.0,0.0,1.0,0
125,0.2337662337662338,0.36363636363636365,1.0,0.6666666666666666,0.0,0.0729849472518294,1.0,0.0,0.0,0.6333333333333333,0.0,0.1557543716958113,0.016129032258064516,0.17316513761467892,0.01090909090909091,0.3333333333333333,0
126,0.15584415584415584,0.0,1.0,0.3333333333333333,0.0,0.10145624897862837,0.0,0.0,0.0,0.03333333333333333,0.2727272727272727,0.03456689711264742,0.0,0.0,0.0,1.0,0
127,0.18181818181818182,0.09090909090909091,0.5,0.0,1.0,0.07145969894503659,1.0,0.0,0.0,0.1,0.7272727272727273,0.06628710858072387,0.03225806451612903,0.41055045871559637,0.05454545454545454,0.3333333333333333,0
128,0.24675324675324678,0.09090909090909091,0.5,0.3333333333333333,0.0,0.07396546402048192,1.0,0.0,0.5,0.23333333333333334,0.4545454545454546,0.07706384709231395,0.03225806451612903,0.0,0.0,1.0,0
129,0.29870129870129875,0.09090909090909091,0.5,0.0,0.0,0.0800210629528081,1.0,1.0,0.0,0.5,0.0,0.030500203334688898,0.0,0.0,0.0,1.0,0
130,0.28571428571428575,0.6363636363636364,0.5,0.3333333333333333,0.0,0.0728033700724493,0.0,0.0,1.0,0.36666666666666664,0.5454545454545454,0.11041073607157381,0.016129032258064516,0.0,0.0,1.0,0
131,0.07792207792207789,0.8181818181818182,1.0,0.3333333333333333,0.0,0.07406533146914096,0.0,0.0,0.0,0.43333333333333335,0.0,0.05266368442456283,0.0,0.0,0.0,1.0,0
